time_s,co2_ppm,state,fault,output_pct,filtered_ppm
0,500.0,STARTUP,NONE,100,500
5,500.0,STARTUP,NONE,100,500
10,500.0,STARTUP,NONE,100,500
15,500.0,AUTO,NONE,99,500
20,500.0,AUTO,NONE,98,500
25,500.0,AUTO,NONE,97,500
30,500.0,AUTO,NONE,96,500
35,500.0,AUTO,NONE,95,500
40,500.0,AUTO,NONE,94,500
45,500.0,AUTO,NONE,93,500
50,500.0,AUTO,NONE,92,500
55,500.0,AUTO,NONE,91,500
60,500.0,AUTO,NONE,90,500
65,500.0,AUTO,NONE,89,500
70,500.0,AUTO,NONE,88,500
75,500.0,AUTO,NONE,87,500
80,500.0,AUTO,NONE,86,500
85,500.0,AUTO,NONE,85,500
90,500.0,AUTO,NONE,84,500
95,500.0,AUTO,NONE,83,500
100,500.0,AUTO,NONE,82,500
105,500.0,AUTO,NONE,81,500
110,500.0,AUTO,NONE,80,500
115,500.0,AUTO,NONE,79,500
120,500.0,AUTO,NONE,78,500
125,500.0,AUTO,NONE,77,500
130,500.0,AUTO,NONE,76,500
135,500.0,AUTO,NONE,75,500
140,500.0,AUTO,NONE,74,500
145,500.0,AUTO,NONE,73,500
150,500.0,AUTO,NONE,72,500
155,500.0,AUTO,NONE,71,500
160,500.0,AUTO,NONE,70,500
165,500.0,AUTO,NONE,69,500
170,500.0,AUTO,NONE,68,500
175,500.0,AUTO,NONE,67,500
180,500.0,AUTO,NONE,66,500
185,500.0,AUTO,NONE,65,500
190,500.0,AUTO,NONE,64,500
195,500.0,AUTO,NONE,63,500
200,500.0,AUTO,NONE,62,500
205,500.0,AUTO,NONE,61,500
210,500.0,AUTO,NONE,60,500
215,500.0,AUTO,NONE,59,500
220,500.0,AUTO,NONE,58,500
225,500.0,AUTO,NONE,57,500
230,500.0,AUTO,NONE,56,500
235,500.0,AUTO,NONE,55,500
240,500.0,AUTO,NONE,54,500
245,500.0,AUTO,NONE,53,500
250,500.0,AUTO,NONE,52,500
255,500.0,AUTO,NONE,51,500
260,500.0,AUTO,NONE,50,500
265,500.0,AUTO,NONE,49,500
270,500.0,AUTO,NONE,48,500
275,500.0,AUTO,NONE,47,500
280,500.0,AUTO,NONE,46,500
285,500.0,AUTO,NONE,45,500
290,500.0,AUTO,NONE,44,500
295,500.0,AUTO,NONE,43,500
300,500.0,AUTO,NONE,42,500
305,500.0,AUTO,NONE,41,500
310,500.0,AUTO,NONE,40,500
315,500.0,AUTO,NONE,39,500
320,500.0,AUTO,NONE,38,500
325,500.0,AUTO,NONE,37,500
330,500.0,AUTO,NONE,36,500
335,500.0,AUTO,NONE,35,500
340,500.0,AUTO,NONE,34,500
345,500.0,AUTO,NONE,33,500
350,500.0,AUTO,NONE,32,500
355,500.0,AUTO,NONE,31,500
360,500.0,AUTO,NONE,30,500
365,500.0,AUTO,NONE,29,500
370,500.0,AUTO,NONE,28,500
375,500.0,AUTO,NONE,27,500
380,500.0,AUTO,NONE,26,500
385,500.0,AUTO,NONE,25,500
390,500.0,AUTO,NONE,24,500
395,500.0,AUTO,NONE,23,500
400,500.0,AUTO,NONE,22,500
405,500.0,AUTO,NONE,21,500
410,500.0,AUTO,NONE,20,500
415,500.0,AUTO,NONE,20,500
420,500.0,AUTO,NONE,20,500
425,500.0,AUTO,NONE,20,500
430,500.0,AUTO,NONE,20,500
435,500.0,AUTO,NONE,20,500
440,500.0,AUTO,NONE,20,500
445,500.0,AUTO,NONE,20,500
450,500.0,AUTO,NONE,20,500
455,500.0,AUTO,NONE,20,500
460,500.0,AUTO,NONE,20,500
465,500.0,AUTO,NONE,20,500
470,500.0,AUTO,NONE,20,500
475,500.0,AUTO,NONE,20,500
480,500.0,AUTO,NONE,20,500
485,500.0,AUTO,NONE,20,500
490,500.0,AUTO,NONE,20,500
495,500.0,AUTO,NONE,20,500
500,500.0,AUTO,NONE,20,500
505,500.0,AUTO,NONE,20,500
510,500.0,AUTO,NONE,20,500
515,500.0,AUTO,NONE,20,500
520,500.0,AUTO,NONE,20,500
525,500.0,AUTO,NONE,20,500
530,500.0,AUTO,NONE,20,500
535,500.0,AUTO,NONE,20,500
540,500.0,AUTO,NONE,20,500
545,500.0,AUTO,NONE,20,500
550,500.0,AUTO,NONE,20,500
555,500.0,AUTO,NONE,20,500
560,500.0,AUTO,NONE,20,500
565,500.0,AUTO,NONE,20,500
570,500.0,AUTO,NONE,20,500
575,500.0,AUTO,NONE,20,500
580,500.0,AUTO,NONE,20,500
585,500.0,AUTO,NONE,20,500
590,500.0,AUTO,NONE,20,500
595,500.0,AUTO,NONE,20,500
600,500.0,AUTO,NONE,20,500
605,500.0,AUTO,NONE,20,500
610,500.0,AUTO,NONE,20,500
615,500.0,AUTO,NONE,20,500
620,500.0,AUTO,NONE,20,500
625,500.0,AUTO,NONE,20,500
630,500.0,AUTO,NONE,20,500
635,500.0,AUTO,NONE,20,500
640,500.0,AUTO,NONE,20,500
645,500.0,AUTO,NONE,20,500
650,500.0,AUTO,NONE,20,500
655,500.0,AUTO,NONE,20,500
660,500.0,AUTO,NONE,20,500
665,500.0,AUTO,NONE,20,500
670,500.0,AUTO,NONE,20,500
675,500.0,AUTO,NONE,20,500
680,500.0,AUTO,NONE,20,500
685,500.0,AUTO,NONE,20,500
690,500.0,AUTO,NONE,20,500
695,500.0,AUTO,NONE,20,500
700,500.0,AUTO,NONE,20,500
705,500.0,AUTO,NONE,20,500
710,500.0,AUTO,NONE,20,500
715,500.0,AUTO,NONE,20,500
720,500.0,AUTO,NONE,20,500
725,500.0,AUTO,NONE,20,500
730,500.0,AUTO,NONE,20,500
735,500.0,AUTO,NONE,20,500
740,500.0,AUTO,NONE,20,500
745,500.0,AUTO,NONE,20,500
750,500.0,AUTO,NONE,20,500
755,500.0,AUTO,NONE,20,500
760,500.0,AUTO,NONE,20,500
765,500.0,AUTO,NONE,20,500
770,500.0,AUTO,NONE,20,500
775,500.0,AUTO,NONE,20,500
780,500.0,AUTO,NONE,20,500
785,500.0,AUTO,NONE,20,500
790,500.0,AUTO,NONE,20,500
795,500.0,AUTO,NONE,20,500
800,500.0,AUTO,NONE,20,500
805,500.0,AUTO,NONE,20,500
810,500.0,AUTO,NONE,20,500
815,500.0,AUTO,NONE,20,500
820,500.0,AUTO,NONE,20,500
825,500.0,AUTO,NONE,20,500
830,500.0,AUTO,NONE,20,500
835,500.0,AUTO,NONE,20,500
840,500.0,AUTO,NONE,20,500
845,500.0,AUTO,NONE,20,500
850,500.0,AUTO,NONE,20,500
855,500.0,AUTO,NONE,20,500
860,500.0,AUTO,NONE,20,500
865,500.0,AUTO,NONE,20,500
870,500.0,AUTO,NONE,20,500
875,500.0,AUTO,NONE,20,500
880,500.0,AUTO,NONE,20,500
885,500.0,AUTO,NONE,20,500
890,500.0,AUTO,NONE,20,500
895,500.0,AUTO,NONE,20,500
900,500.0,AUTO,NONE,20,500
905,502.5,AUTO,NONE,20,500.2
910,505.0,AUTO,NONE,20,500.6
915,507.5,AUTO,NONE,20,501.1
920,510.0,AUTO,NONE,20,501.8
925,512.5,AUTO,NONE,20,502.7
930,515.0,AUTO,NONE,20,503.7
935,517.5,AUTO,NONE,20,504.8
940,520.0,AUTO,NONE,20,506
945,522.5,AUTO,NONE,20,507.3
950,525.0,AUTO,NONE,20,508.7
955,527.5,AUTO,NONE,20,510.2
960,530.0,AUTO,NONE,20,511.8
965,532.5,AUTO,NONE,20,513.5
970,535.0,AUTO,NONE,20,515.2
975,537.5,AUTO,NONE,20,517
980,540.0,AUTO,NONE,20,518.8
985,542.5,AUTO,NONE,20,520.7
990,545.0,AUTO,NONE,20,522.7
995,547.5,AUTO,NONE,20,524.6
1000,550.0,AUTO,NONE,20,526.7
1005,552.5,AUTO,NONE,20,528.7
1010,555.0,AUTO,NONE,20,530.8
1015,557.5,AUTO,NONE,20,533
1020,560.0,AUTO,NONE,20,535.1
1025,562.5,AUTO,NONE,20,537.3
1030,565.0,AUTO,NONE,20,539.5
1035,567.5,AUTO,NONE,20,541.8
1040,570.0,AUTO,NONE,20,544
1045,572.5,AUTO,NONE,20,546.3
1050,575.0,AUTO,NONE,20,548.6
1055,577.5,AUTO,NONE,20,550.9
1060,580.0,AUTO,NONE,20,553.2
1065,582.5,AUTO,NONE,20,555.6
1070,585.0,AUTO,NONE,20,557.9
1075,587.5,AUTO,NONE,20,560.3
1080,590.0,AUTO,NONE,20,562.7
1085,592.5,AUTO,NONE,20,565.1
1090,595.0,AUTO,NONE,20,567.4
1095,597.5,AUTO,NONE,20,569.8
1100,600.0,AUTO,NONE,20,572.3
1105,602.5,AUTO,NONE,20,574.7
1110,605.0,AUTO,NONE,20,577.1
1115,607.5,AUTO,NONE,20,579.5
1120,610.0,AUTO,NONE,20,582
1125,612.5,AUTO,NONE,20,584.4
1130,615.0,AUTO,NONE,20,586.9
1135,617.5,AUTO,NONE,20,589.3
1140,620.0,AUTO,NONE,20,591.8
1145,622.5,AUTO,NONE,20,594.2
1150,625.0,AUTO,NONE,20,596.7
1155,627.5,AUTO,NONE,20,599.1
1160,630.0,AUTO,NONE,20,601.6
1165,632.5,AUTO,NONE,20,604.1
1170,635.0,AUTO,NONE,20,606.6
1175,637.5,AUTO,NONE,20,609
1180,640.0,AUTO,NONE,20,611.5
1185,642.5,AUTO,NONE,20,614
1190,645.0,AUTO,NONE,20,616.5
1195,647.5,AUTO,NONE,20,618.9
1200,650.0,AUTO,NONE,20,621.4
1205,652.5,AUTO,NONE,20,623.9
1210,655.0,AUTO,NONE,20,626.4
1215,657.5,AUTO,NONE,20,628.9
1220,660.0,AUTO,NONE,20,631.4
1225,662.5,AUTO,NONE,20,633.9
1230,665.0,AUTO,NONE,20,636.4
1235,667.5,AUTO,NONE,20,638.8
1240,670.0,AUTO,NONE,20,641.3
1245,672.5,AUTO,NONE,20,643.8
1250,675.0,AUTO,NONE,20,646.3
1255,677.5,AUTO,NONE,20,648.8
1260,680.0,AUTO,NONE,20,651.3
1265,682.5,AUTO,NONE,20,653.8
1270,685.0,AUTO,NONE,20,656.3
1275,687.5,AUTO,NONE,20,658.8
1280,690.0,AUTO,NONE,20,661.3
1285,692.5,AUTO,NONE,20,663.8
1290,695.0,AUTO,NONE,20,666.3
1295,697.5,AUTO,NONE,20,668.8
1300,700.0,AUTO,NONE,20,671.3
1305,702.5,AUTO,NONE,20,673.8
1310,705.0,AUTO,NONE,20,676.3
1315,707.5,AUTO,NONE,20,678.8
1320,710.0,AUTO,NONE,20,681.3
1325,712.5,AUTO,NONE,20,683.8
1330,715.0,AUTO,NONE,20,686.3
1335,717.5,AUTO,NONE,20,688.8
1340,720.0,AUTO,NONE,20,691.3
1345,722.5,AUTO,NONE,20,693.7
1350,725.0,AUTO,NONE,20,696.2
1355,727.5,AUTO,NONE,20,698.7
1360,730.0,AUTO,NONE,20,701.2
1365,732.5,AUTO,NONE,20,703.7
1370,735.0,AUTO,NONE,20,706.2
1375,737.5,AUTO,NONE,20,708.7
1380,740.0,AUTO,NONE,20,711.2
1385,742.5,AUTO,NONE,20,713.7
1390,745.0,AUTO,NONE,20,716.2
1395,747.5,AUTO,NONE,20,718.7
1400,750.0,AUTO,NONE,20,721.2
1405,752.5,AUTO,NONE,20,723.7
1410,755.0,AUTO,NONE,20,726.2
1415,757.5,AUTO,NONE,20,728.7
1420,760.0,AUTO,NONE,20,731.2
1425,762.5,AUTO,NONE,20,733.7
1430,765.0,AUTO,NONE,20,736.2
1435,767.5,AUTO,NONE,20,738.7
1440,770.0,AUTO,NONE,20,741.2
1445,772.5,AUTO,NONE,20,743.7
1450,775.0,AUTO,NONE,20,746.2
1455,777.5,AUTO,NONE,20,748.7
1460,780.0,AUTO,NONE,20,751.2
1465,782.5,AUTO,NONE,20,753.7
1470,785.0,AUTO,NONE,20,756.2
1475,787.5,AUTO,NONE,20,758.7
1480,790.0,AUTO,NONE,20,761.2
1485,792.5,AUTO,NONE,20,763.7
1490,795.0,AUTO,NONE,20,766.2
1495,797.5,AUTO,NONE,20,768.7
1500,800.0,AUTO,NONE,20,771.2
1505,802.5,AUTO,NONE,20,773.7
1510,805.0,AUTO,NONE,20,776.2
1515,807.5,AUTO,NONE,20,778.7
1520,810.0,AUTO,NONE,20,781.2
1525,812.5,AUTO,NONE,20,783.7
1530,815.0,AUTO,NONE,20,786.2
1535,817.5,AUTO,NONE,20,788.7
1540,820.0,AUTO,NONE,20,791.2
1545,822.5,AUTO,NONE,20,793.7
1550,825.0,AUTO,NONE,20,796.2
1555,827.5,AUTO,NONE,20,798.7
1560,830.0,AUTO,NONE,20,801.2
1565,832.5,AUTO,NONE,20,803.7
1570,835.0,AUTO,NONE,20,806.2
1575,837.5,AUTO,NONE,20,808.7
1580,840.0,AUTO,NONE,20,811.2
1585,842.5,AUTO,NONE,20,813.7
1590,845.0,AUTO,NONE,20,816.2
1595,847.5,AUTO,NONE,20,818.7
1600,850.0,AUTO,NONE,20,821.2
1605,852.5,AUTO,NONE,20,823.7
1610,855.0,AUTO,NONE,20,826.2
1615,857.5,AUTO,NONE,20,828.7
1620,860.0,AUTO,NONE,20,831.2
1625,862.5,AUTO,NONE,20,833.7
1630,865.0,AUTO,NONE,20,836.2
1635,867.5,AUTO,NONE,20,838.7
1640,870.0,AUTO,NONE,20,841.2
1645,872.5,AUTO,NONE,20,843.7
1650,875.0,AUTO,NONE,20,846.2
1655,877.5,AUTO,NONE,20,848.7
1660,880.0,AUTO,NONE,20,851.2
1665,882.5,AUTO,NONE,20,853.7
1670,885.0,AUTO,NONE,20,856.2
1675,887.5,AUTO,NONE,20,858.7
1680,890.0,AUTO,NONE,20,861.2
1685,892.5,AUTO,NONE,20,863.7
1690,895.0,AUTO,NONE,20,866.2
1695,897.5,AUTO,NONE,20,868.7
1700,900.0,AUTO,NONE,20,871.2
1705,902.5,AUTO,NONE,20,873.7
1710,905.0,AUTO,NONE,20,876.2
1715,907.5,AUTO,NONE,20,878.7
1720,910.0,AUTO,NONE,20,881.2
1725,912.5,AUTO,NONE,20,883.7
1730,915.0,AUTO,NONE,20,886.2
1735,917.5,AUTO,NONE,20,888.7
1740,920.0,AUTO,NONE,20,891.2
1745,922.5,AUTO,NONE,20,893.7
1750,925.0,AUTO,NONE,20,896.2
1755,927.5,AUTO,NONE,20,898.7
1760,930.0,AUTO,NONE,20,901.2
1765,932.5,AUTO,NONE,20,903.7
1770,935.0,AUTO,NONE,20,906.2
1775,937.5,AUTO,NONE,20,908.7
1780,940.0,AUTO,NONE,20,911.2
1785,942.5,AUTO,NONE,20,913.7
1790,945.0,AUTO,NONE,20,916.2
1795,947.5,AUTO,NONE,20,918.7
1800,950.0,AUTO,NONE,20,921.2
1805,952.5,AUTO,NONE,20,923.7
1810,955.0,AUTO,NONE,20,926.2
1815,957.5,AUTO,NONE,20,928.7
1820,960.0,AUTO,NONE,20,931.2
1825,962.5,AUTO,NONE,20,933.7
1830,965.0,AUTO,NONE,20,936.2
1835,967.5,AUTO,NONE,20,938.7
1840,970.0,AUTO,NONE,20,941.2
1845,972.5,AUTO,NONE,20,943.7
1850,975.0,AUTO,NONE,20,946.2
1855,977.5,AUTO,NONE,20,948.7
1860,980.0,AUTO,NONE,20,951.2
1865,982.5,AUTO,NONE,20,953.7
1870,985.0,AUTO,NONE,20,956.2
1875,987.5,AUTO,NONE,20,958.7
1880,990.0,AUTO,NONE,20,961.2
1885,992.5,AUTO,NONE,20,963.7
1890,995.0,AUTO,NONE,20,966.2
1895,997.5,AUTO,NONE,20,968.7
1900,1000.0,AUTO,NONE,20,971.2
1905,1002.5,AUTO,NONE,20,973.7
1910,1005.0,AUTO,NONE,20,976.2
1915,1007.5,AUTO,NONE,20,978.7
1920,1010.0,AUTO,NONE,20,981.2
1925,1012.5,AUTO,NONE,20,983.7
1930,1015.0,AUTO,NONE,20,986.2
1935,1017.5,AUTO,NONE,20,988.7
1940,1020.0,AUTO,NONE,20,991.2
1945,1022.5,AUTO,NONE,20,993.7
1950,1025.0,AUTO,NONE,20,996.2
1955,1027.5,AUTO,NONE,20,998.7
1960,1030.0,AUTO,NONE,20.101,1001.2
1965,1032.5,AUTO,NONE,20.307,1003.7
1970,1035.0,AUTO,NONE,20.518,1006.2
1975,1037.5,AUTO,NONE,20.733,1008.7
1980,1040.0,AUTO,NONE,20.953,1011.2
1985,1042.5,AUTO,NONE,21.177,1013.7
1990,1045.0,AUTO,NONE,21.406,1016.2
1995,1047.5,AUTO,NONE,21.638,1018.7
2000,1050.0,AUTO,NONE,21.876,1021.2
2005,1052.5,AUTO,NONE,22.117,1023.7
2010,1055.0,AUTO,NONE,22.363,1026.2
2015,1057.5,AUTO,NONE,22.613,1028.7
2020,1060.0,AUTO,NONE,22.868,1031.2
2025,1062.5,AUTO,NONE,23.127,1033.7
2030,1065.0,AUTO,NONE,23.39,1036.2
2035,1067.5,AUTO,NONE,23.658,1038.7
2040,1070.0,AUTO,NONE,23.93,1041.2
2045,1072.5,AUTO,NONE,24.207,1043.7
2050,1075.0,AUTO,NONE,24.488,1046.2
2055,1077.5,AUTO,NONE,24.773,1048.7
2060,1080.0,AUTO,NONE,25.063,1051.2
2065,1082.5,AUTO,NONE,25.357,1053.7
2070,1085.0,AUTO,NONE,25.655,1056.2
2075,1087.5,AUTO,NONE,25.958,1058.7
2080,1090.0,AUTO,NONE,26.265,1061.2
2085,1092.5,AUTO,NONE,26.577,1063.7
2090,1095.0,AUTO,NONE,26.892,1066.2
2095,1097.5,AUTO,NONE,27.213,1068.7
2100,1100.0,AUTO,NONE,27.537,1071.2
2105,1102.5,AUTO,NONE,27.866,1073.7
2110,1105.0,AUTO,NONE,28.2,1076.2
2115,1107.5,AUTO,NONE,28.538,1078.7
2120,1110.0,AUTO,NONE,28.88,1081.2
2125,1112.5,AUTO,NONE,29.226,1083.7
2130,1115.0,AUTO,NONE,29.577,1086.2
2135,1117.5,AUTO,NONE,29.933,1088.7
2140,1120.0,AUTO,NONE,30.292,1091.2
2145,1122.5,AUTO,NONE,30.656,1093.7
2150,1125.0,AUTO,NONE,31.025,1096.2
2155,1127.5,AUTO,NONE,31.397,1098.7
2160,1130.0,AUTO,NONE,31.775,1101.2
2165,1132.5,AUTO,NONE,32.156,1103.7
2170,1135.0,AUTO,NONE,32.542,1106.2
2175,1137.5,AUTO,NONE,32.932,1108.7
2180,1140.0,AUTO,NONE,33.327,1111.2
2185,1142.5,AUTO,NONE,33.726,1113.7
2190,1145.0,AUTO,NONE,34.129,1116.2
2195,1147.5,AUTO,NONE,34.537,1118.7
2200,1150.0,AUTO,NONE,34.949,1121.2
2205,1152.5,AUTO,NONE,35.366,1123.7
2210,1155.0,AUTO,NONE,35.787,1126.2
2215,1157.5,AUTO,NONE,36.212,1128.7
2220,1160.0,AUTO,NONE,36.642,1131.2
2225,1162.5,AUTO,NONE,37.076,1133.7
2230,1165.0,AUTO,NONE,37.514,1136.2
2235,1167.5,AUTO,NONE,37.957,1138.7
2240,1170.0,AUTO,NONE,38.404,1141.2
2245,1172.5,AUTO,NONE,38.856,1143.7
2250,1175.0,AUTO,NONE,39.312,1146.2
2255,1177.5,AUTO,NONE,39.772,1148.7
2260,1180.0,AUTO,NONE,40.236,1151.2
2265,1182.5,AUTO,NONE,40.705,1153.7
2270,1185.0,AUTO,NONE,41.179,1156.2
